step,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
81,0.030927835051546393,0.8648648648648649,0.4519230769230769,0.20833333333333334,0.45977011494252873,0.7297297297297297,0.0,0.0,0.3888888888888889,0.5648148148148148,0.0,0.7166666666666667,0.0,0.0,0.9134615384615384,0.0,0.0,0.990909090909091,0.0,0.3163265306122449,0.17142857142857143,0.0,0.0,0.0,0.7906976744186046,0.0,0.7142857142857143,0.0,0.0,1.0,0.5789473684210527,0.0,0.40816326530612246,0.031007751937984496,0.02912621359223301,0.2,0.0,0.0,0.01,0.5660377358490566,0.0,0.009708737864077669,0.0,0.0,0.9444444444444444,0.08163265306122448,0.0,0.41509433962264153,0.0,0.3364485981308411,0.0,0.6428571428571429,0.0,0.06481481481481481,0.0,0.0,0.09259259259259259,0.0,0.0,0.9887640449438202,0.5288461538461539,0.7777777777777778,0.4358974358974359,0.20987654320987653,0.41904761904761906,0.0,0.0,0.0,0.033707865168539325,0.5344827586206896,0.0,0.7692307692307693,0.04672897196261682,0.0,0.6623376623376623,0.1391304347826087,0.0,0.7870370370370371,0.0,0.26126126126126126,0.20588235294117646,0.24175824175824176,0.0,0.26126126126126126,0.17708333333333334,0.027522935779816515,0.3118279569892473,0.30927835051546393,0.0821917808219178,1.0,0.0375,0.1728395061728395,0.1875,0.10416666666666667,0.1111111111111111,0.17708333333333334,0.056074766355140186,0.0,0.1276595744680851,0.4772727272727273
82,0.0,0.9418604651162791,0.21568627450980393,0.8636363636363636,0.6952380952380952,0.7411764705882353,0.0,0.0,0.6534653465346535,0.6022727272727273,0.0,0.46846846846846846,0.0,0.0,0.9459459459459459,0.0,0.0,0.8,0.0,0.5773195876288659,0.0,0.0,0.0,0.44,0.33653846153846156,0.0,0.16279069767441862,0.0,0.0,1.0,0.37606837606837606,0.6868686868686869,0.3118279569892473,0.01,0.2840909090909091,0.06930693069306931,0.08421052631578947,0.6571428571428571,0.0,0.32222222222222224,0.5,0.25,0.0,0.0,0.97,0.0,0.023809523809523808,0.21052631578947367,0.0,0.35294117647058826,0.3157894736842105,0.0,0.0,0.3813559322033898,0.425531914893617,0.2871287128712871,0.17894736842105263,0.12903225806451613,0.13392857142857142,1.0,0.0,0.020833333333333332,0.30851063829787234,0.0,0.00909090909090909,0.2543859649122807,0.0,0.06930693069306931,0.0,0.29906542056074764,0.0,0.6041666666666666,0.0,0.0,0.7281553398058253,0.0,0.09900990099009901,0.2916666666666667,0.0,0.010416666666666666,0.3333333333333333,0.0,0.0,0.2736842105263158,0.34065934065934067,0.27450980392156865,0.2857142857142857,0.20588235294117646,0.1553398058252427,0.9797979797979798,0.009615384615384616,0.19469026548672566,0.20202020202020202,0.0,0.1958762886597938,0.29,0.24786324786324787,0.23,0.16326530612244897,0.5142857142857142
83,0.23076923076923078,0.9912280701754386,0.3333333333333333,0.75,0.6491228070175439,0.8691588785046729,0.0,0.0,0.6391752577319587,0.9081632653061225,0.0,0.6991150442477876,0.0,0.0,0.6091954022988506,0.01,0.0,0.42105263157894735,0.0,0.7904761904761904,0.0,0.0,0.0,0.2542372881355932,0.0,0.0,0.29838709677419356,0.0,0.0,0.9895833333333334,0.0,0.13829787234042554,0.3368421052631579,0.46987951807228917,0.6981132075471698,0.6907216494845361,0.049019607843137254,0.18095238095238095,0.23655913978494625,0.3944954128440367,0.0,0.30526315789473685,0.0,0.0,0.9886363636363636,0.0,0.01,0.09615384615384616,0.5977011494252874,0.46296296296296297,0.0,0.5365853658536586,0.0,0.6330275229357798,0.11214953271028037,0.13636363636363635,0.08737864077669903,0.0603448275862069,0.0,1.0,0.0,0.16071428571428573,0.2872340425531915,0.11578947368421053,0.20481927710843373,0.330188679245283,0.0,0.02127659574468085,0.20652173913043478,0.33962264150943394,0.0,0.26548672566371684,0.0,0.0,0.8863636363636364,0.01,0.0,0.1782178217821782,0.36633663366336633,0.25274725274725274,0.09803921568627451,0.031578947368421054,0.0,0.3111111111111111,0.1651376146788991,0.19607843137254902,0.11764705882352941,0.24731182795698925,0.0707070707070707,1.0,0.0,0.20588235294117646,0.18888888888888888,0.23711340206185566,0.34285714285714286,0.25510204081632654,0.2916666666666667,0.041237113402061855,0.37894736842105264,0.49514563106796117
84,0.0,0.9074074074074074,0.33653846153846156,0.6666666666666666,0.43209876543209874,0.9368421052631579,0.0,0.0,0.616822429906542,0.9560439560439561,0.0,0.9801980198019802,0.0,0.0,0.9719626168224299,0.0,0.0,0.37,0.0,0.3333333333333333,0.26804123711340205,0.0,0.0,0.02,0.6666666666666666,0.0,0.5327102803738317,0.0,0.0,1.0,0.6947368421052632,0.7272727272727273,0.0,0.6949152542372882,0.08421052631578947,0.9036144578313253,0.0,0.14942528735632185,0.594059405940594,0.6403508771929824,0.0,0.27350427350427353,0.0,0.0,0.9611650485436893,0.0,0.0,0.32673267326732675,0.036036036036036036,0.5652173913043478,0.0,0.30927835051546393,0.0,0.4954128440366973,0.28169014084507044,0.0,0.0449438202247191,0.0,0.2962962962962963,1.0,0.0297029702970297,0.23148148148148148,0.07954545454545454,0.0,0.0196078431372549,0.47058823529411764,0.0,0.0,0.17525773195876287,0.32608695652173914,0.0,0.3793103448275862,0.0,0.0,0.5784313725490197,0.2376237623762376,0.0,0.16666666666666666,0.009259259259259259,0.22727272727272727,0.4845360824742268,0.042105263157894736,0.0,0.23,0.20588235294117646,0.0449438202247191,0.08571428571428572,0.07368421052631578,0.26732673267326734,1.0,0.10112359550561797,0.14285714285714285,0.21153846153846154,0.20212765957446807,0.21978021978021978,0.15555555555555556,0.11428571428571428,0.0,0.1935483870967742,0.3333333333333333
85,0.18269230769230768,0.49523809523809526,0.32075471698113206,0.6422018348623854,0.5630252100840336,0.8363636363636363,0.0,0.0,0.48936170212765956,0.9893617021276596,0.0,0.9615384615384616,0.0,0.0,0.49,0.0,0.0,0.9375,0.0,0.7291666666666666,0.009345794392523364,0.0,0.0,0.13592233009708737,0.018518518518518517,0.0,0.4537037037037037,0.0,0.0,0.9902912621359223,0.8372093023255814,0.43,0.0,0.8389830508474576,0.8043478260869565,0.40217391304347827,0.0,0.0,0.5894736842105263,0.13513513513513514,0.01098901098901099,0.08653846153846154,0.0,0.22727272727272727,1.0,0.0,0.0,0.036585365853658534,0.2087912087912088,0.5175438596491229,0.010416666666666666,0.009009009009009009,0.0,0.3867924528301887,0.0,0.1276595744680851,0.25555555555555554,0.05128205128205128,0.009708737864077669,0.99,0.09009009009009009,0.0,0.0,0.020833333333333332,0.16326530612244897,0.0,0.0,0.0,0.038834951456310676,0.1826086956521739,0.0,0.6428571428571429,0.0,0.02631578947368421,0.9222222222222223,0.19,0.021505376344086023,0.7032967032967034,0.09259259259259259,0.11578947368421053,0.3804347826086957,0.0,0.0,0.23469387755102042,0.0,0.058823529411764705,0.05714285714285714,0.022727272727272728,0.0,1.0,0.22429906542056074,0.24752475247524752,0.20588235294117646,0.2926829268292683,0.23853211009174313,0.2803738317757009,0.00819672131147541,0.06666666666666667,0.3541666666666667,0.5760869565217391
86,0.11224489795918367,0.1111111111111111,0.17045454545454544,0.02,0.72,0.49056603773584906,0.0,0.0,0.36363636363636365,0.9130434782608695,0.0,0.6764705882352942,0.0,0.0,0.9893617021276596,0.0,0.0,0.7345132743362832,0.0,0.23958333333333334,0.0,0.0,0.0,0.25,0.49019607843137253,0.0,0.5544554455445545,0.0,0.0,0.9680851063829787,0.0,0.43333333333333335,0.0,0.0,0.2391304347826087,0.9099099099099099,0.0,0.0,0.009433962264150943,0.7156862745098039,0.0,0.41818181818181815,0.0,0.030927835051546393,1.0,0.6831683168316832,0.0,0.2268041237113402,0.9464285714285714,0.6597938144329897,0.6288659793814433,0.4444444444444444,0.0,0.5578947368421052,0.2978723404255319,0.13043478260869565,0.3893805309734513,0.3068181818181818,0.0,0.9908256880733946,0.0,0.0,0.061855670103092786,0.0,0.011111111111111112,0.12,0.0,0.0,0.0,0.2702702702702703,0.0,0.0380952380952381,0.0,0.019230769230769232,0.5806451612903226,0.19047619047619047,0.0,0.27358490566037735,0.21,0.2706766917293233,0.5673076923076923,0.03773584905660377,0.0,0.17054263565891473,0.34545454545454546,0.28378378378378377,0.32075471698113206,0.10869565217391304,0.17708333333333334,1.0,0.0,0.13978494623655913,0.10679611650485436,0.03296703296703297,0.1391304347826087,0.21428571428571427,0.06666666666666667,0.0392156862745098,0.13402061855670103,0.16304347826086957
87,0.0,0.35353535353535354,0.07216494845360824,0.2978723404255319,0.8152173913043478,0.72,0.0,0.0,0.36363636363636365,0.9278350515463918,0.0,0.6741573033707865,0.0,0.0,0.972972972972973,0.0,0.0,0.43243243243243246,0.0,0.9886363636363636,0.0,0.0,0.0,0.2235294117647059,0.0,0.0,0.4954128440366973,0.0,0.0,1.0,0.0,0.0,0.02,0.022222222222222223,0.660377358490566,0.9052631578947369,0.0,0.011235955056179775,0.11926605504587157,0.22580645161290322,0.0,0.23300970873786409,0.9272727272727272,0.0,1.0,0.6782608695652174,0.0,0.45161290322580644,0.0,0.6263736263736264,0.0970873786407767,0.0,0.08333333333333333,0.7295081967213115,0.14953271028037382,0.8351648351648352,0.6036036036036037,0.25,0.0,1.0,0.0,0.019417475728155338,0.03773584905660377,0.010526315789473684,0.18,0.13636363636363635,0.0,0.0,0.0,0.20652173913043478,0.0,0.19696969696969696,0.21348314606741572,0.0,0.7111111111111111,0.2,0.0,0.37735849056603776,0.0,0.05357142857142857,0.42727272727272725,0.0,0.06363636363636363,0.16853932584269662,0.0,0.22093023255813954,0.12389380530973451,0.025974025974025976,0.0,1.0,0.01020408163265306,0.16216216216216217,0.21904761904761905,0.045454545454545456,0.20535714285714285,0.36752136752136755,0.3103448275862069,0.17592592592592593,0.3375,0.6886792452830188
88,0.0,0.7258064516129032,0.9108910891089109,0.6909090909090909,0.7946428571428571,0.978021978021978,0.0,0.0,0.49122807017543857,1.0,0.0,0.5,0.0,0.0,0.9903846153846154,0.0,0.0,0.9622641509433962,0.0,0.9270833333333334,0.0,0.0,0.0,0.4639175257731959,0.6129032258064516,0.0,0.63,0.0,0.0,1.0,0.05555555555555555,0.1590909090909091,0.38144329896907214,0.6185567010309279,0.08849557522123894,0.8333333333333334,0.6915887850467289,0.0,0.011235955056179775,0.02,0.0,0.05434782608695652,0.27586206896551724,0.297029702970297,0.9878048780487805,0.1,0.0,0.22772277227722773,0.0,0.5084745762711864,0.0,0.0,0.0,0.3684210526315789,0.3157894736842105,0.1588785046728972,0.38202247191011235,0.0,0.0,1.0,0.0,0.07476635514018691,0.30120481927710846,0.009708737864077669,0.0,0.5945945945945946,0.037037037037037035,0.0,0.0,0.41935483870967744,0.0,0.41836734693877553,0.22580645161290322,0.10309278350515463,0.6063829787234043,0.5047619047619047,0.03225806451612903,0.030612244897959183,0.0,0.5777777777777777,0.2,0.0,0.05813953488372093,0.4796747967479675,0.42528735632183906,0.41237113402061853,0.3482142857142857,0.1702127659574468,0.21100917431192662,0.9711538461538461,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.23622047244094488
89,0.0,0.5238095238095238,0.6222222222222222,0.13978494623655913,0.5,0.5257731958762887,0.0,0.0,0.8311688311688312,0.5730337078651685,0.0,0.1827956989247312,0.0,0.0,0.851063829787234,0.0,0.0,0.6796116504854369,0.0,0.0,0.0,0.0,0.0,0.12264150943396226,0.09565217391304348,0.0,0.4411764705882353,0.0,0.0,1.0,0.6842105263157895,0.1875,0.2857142857142857,0.058823529411764705,0.06896551724137931,0.2897196261682243,0.0,0.02040816326530612,0.21505376344086022,0.6923076923076923,0.0,0.4090909090909091,0.16037735849056603,0.0,0.989247311827957,0.07446808510638298,0.0,0.7850467289719626,0.0,0.7619047619047619,0.0,0.75,0.21839080459770116,0.6140350877192983,0.6739130434782609,0.0,0.33695652173913043,0.547945205479452,0.02247191011235955,1.0,0.019801980198019802,0.02586206896551724,0.08163265306122448,0.0,0.00909090909090909,0.028037383177570093,0.0,0.0,0.021739130434782608,0.43023255813953487,0.0,0.18018018018018017,0.0,0.0,0.8461538461538461,0.009708737864077669,0.009615384615384616,0.46788990825688076,0.0,0.34,0.28205128205128205,0.21621621621621623,0.22448979591836735,0.3010752688172043,0.3218390804597701,0.0,0.2247191011235955,0.22580645161290322,0.07079646017699115,0.990990990990991,0.16666666666666666,0.15454545454545454,0.14018691588785046,0.272,0.27184466019417475,0.2127659574468085,0.0,0.0,0.21311475409836064,0.4019607843137255
90,0.03773584905660377,0.03361344537815126,0.5304347826086957,0.06666666666666667,0.4107142857142857,0.16666666666666666,0.0,0.0,0.24390243902439024,0.3448275862068966,0.0,0.13861386138613863,0.0,0.0,0.5567010309278351,0.0,0.0,0.5882352941176471,0.0,0.1016949152542373,0.0,0.0,0.0,0.7821782178217822,0.6534653465346535,0.0,0.7472527472527473,0.0,0.0,0.956989247311828,0.7575757575757576,0.39325842696629215,0.03571428571428571,0.0,0.04938271604938271,0.9680851063829787,0.0,0.0,0.0,0.7032967032967034,0.0,0.5555555555555556,0.0,0.26785714285714285,1.0,0.7590361445783133,0.0,0.36363636363636365,0.0,0.90625,0.0,0.0,0.010526315789473684,0.5384615384615384,0.5862068965517241,0.31868131868131866,0.6565656565656566,0.15789473684210525,0.2109375,1.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.3157894736842105,0.0,0.23232323232323232,0.0,0.0,0.875,0.25301204819277107,0.0,0.26804123711340205,0.0,0.1134020618556701,0.3516483516483517,0.0,0.02040816326530612,0.26605504587155965,0.25842696629213485,0.25,0.32941176470588235,0.054945054945054944,0.24074074074074073,0.979381443298969,0.0,0.15,0.2,0.2692307692307692,0.2857142857142857,0.20202020202020202,0.10638297872340426,0.008403361344537815,0.23958333333333334,0.6146788990825688
91,0.03636363636363636,0.29906542056074764,0.5760869565217391,0.3431372549019608,0.38613861386138615,0.5463917525773195,0.0,0.0,0.34615384615384615,1.0,0.0,0.20238095238095238,0.0,0.0,0.7522935779816514,0.0,0.0,0.7741935483870968,0.0,0.6,0.0,0.3425925925925926,0.0,0.8613861386138614,0.0,0.0,0.5888888888888889,0.0,0.0,0.9770114942528736,0.0851063829787234,0.02197802197802198,0.06666666666666667,0.6382978723404256,0.8494623655913979,0.9468085106382979,0.009345794392523364,0.0,0.5638297872340425,0.42718446601941745,0.0,0.10810810810810811,0.43529411764705883,0.0,0.9166666666666666,0.0,0.0,0.25961538461538464,0.0,0.4111111111111111,0.028846153846153848,0.6633663366336634,0.07476635514018691,0.5393258426966292,0.018867924528301886,0.0,0.30327868852459017,0.06722689075630252,0.2826086956521739,1.0,0.0,0.0,0.0,0.07142857142857142,0.20652173913043478,0.6875,0.0,0.06593406593406594,0.045871559633027525,0.28,0.0,0.29523809523809524,0.02702702702702703,0.0,0.9090909090909091,0.08928571428571429,0.0,0.07216494845360824,0.0,0.31,0.47959183673469385,0.40594059405940597,0.23931623931623933,0.3402061855670103,0.23880597014925373,0.01818181818181818,0.19,0.031914893617021274,0.12121212121212122,0.9223300970873787,0.04081632653061224,0.1485148514851485,0.13636363636363635,0.06593406593406594,0.008264462809917356,0.12745098039215685,0.0,0.0,0.1532258064516129,0.2894736842105263
92,0.025210084033613446,0.9042553191489362,0.5196078431372549,0.3522727272727273,0.5471698113207547,0.4583333333333333,0.0,0.0196078431372549,0.3944954128440367,0.9900990099009901,0.0,0.1792452830188679,0.0,0.0,0.8969072164948454,0.0,0.0,0.9148936170212766,0.0,0.7582417582417582,0.0,0.0,0.0,0.7802197802197802,0.061224489795918366,0.0,0.31958762886597936,0.0,0.0,1.0,0.6538461538461539,0.6458333333333334,0.9111111111111111,0.2571428571428571,0.42857142857142855,0.8660714285714286,0.0,0.04395604395604396,0.009174311926605505,0.42857142857142855,0.0,0.2761904761904762,0.0,0.2,0.9919354838709677,0.0,0.0,0.4423076923076923,0.40869565217391307,0.42045454545454547,0.009009009009009009,0.0,0.0,0.48,0.3877551020408163,0.14942528735632185,0.10377358490566038,0.5934065934065934,0.0,0.9397590361445783,0.0,0.0,0.6190476190476191,0.18085106382978725,0.02127659574468085,0.19736842105263158,0.0,0.02197802197802198,0.0989010989010989,0.3047619047619048,0.0,0.25663716814159293,0.0,0.28448275862068967,0.794392523364486,0.0,0.02247191011235955,0.6382978723404256,0.264,0.21839080459770116,0.14285714285714285,0.0,0.0,0.3564356435643564,0.43529411764705883,0.24770642201834864,0.1792452830188679,0.23469387755102042,0.1559633027522936,0.9105691056910569,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,0.008928571428571428,0.18478260869565216
93,0.08045977011494253,0.5567010309278351,0.6632653061224489,0.010752688172043012,0.7525773195876289,0.7096774193548387,0.0,0.02727272727272727,0.8715596330275229,0.8809523809523809,0.0,0.46987951807228917,0.0,0.0,0.49074074074074076,0.0,0.0,1.0,0.0,0.794392523364486,0.0,0.0,0.0,0.6153846153846154,0.36585365853658536,0.0,0.23809523809523808,0.0,0.0,0.9830508474576272,0.6923076923076923,0.2830188679245283,0.02857142857142857,0.008771929824561403,0.1282051282051282,0.9306930693069307,0.0,0.3333333333333333,0.13725490196078433,0.0673076923076923,0.0,0.368,0.0,0.30973451327433627,0.9897959183673469,0.0,0.0,0.3548387096774194,0.0851063829787234,0.2823529411764706,0.12844036697247707,0.061946902654867256,0.0,0.33043478260869563,0.4690265486725664,0.25892857142857145,0.47959183673469385,0.4583333333333333,0.2962962962962963,1.0,0.0,0.0,0.05405405405405406,0.0782608695652174,0.0,0.12380952380952381,0.0,0.0989010989010989,0.0,0.5975609756097561,0.0,0.24752475247524752,0.0,0.2727272727272727,0.9380530973451328,0.0,0.0,0.36363636363636365,0.019801980198019802,0.168141592920354,0.4105263157894737,0.0,0.0,0.09278350515463918,0.22727272727272727,0.061855670103092786,0.2696629213483146,0.14285714285714285,0.1391304347826087,1.0,0.2,0.1559633027522936,0.22115384615384615,0.036585365853658534,0.23893805309734514,0.2727272727272727,0.009345794392523364,0.21428571428571427,0.26666666666666666,0.6111111111111112
94,0.05319148936170213,0.826530612244898,0.5760869565217391,0.5102040816326531,0.42105263157894735,0.26732673267326734,0.0,0.0,0.8867924528301887,0.8431372549019608,0.0,0.44144144144144143,0.0,0.0,0.989247311827957,0.0,0.0,0.5306122448979592,0.0,0.20430107526881722,0.0,0.0,0.0,0.14893617021276595,0.0,0.0,0.38,0.0,0.0,1.0,0.75,0.4368932038834951,0.3786407766990291,0.05154639175257732,0.26373626373626374,0.9795918367346939,0.0,0.0,0.0625,0.8241758241758241,0.24271844660194175,0.9139784946236559,0.0,0.44144144144144143,0.9456521739130435,0.13513513513513514,0.017857142857142856,0.6724137931034483,0.0,0.7307692307692307,0.07291666666666667,0.0,0.10204081632653061,0.6292134831460674,0.7204301075268817,0.15625,0.3695652173913043,0.6288659793814433,0.041666666666666664,1.0,0.06862745098039216,0.07079646017699115,0.3263157894736842,0.0,0.0,0.02247191011235955,0.0,0.0,0.010526315789473684,0.33,0.021505376344086023,0.2222222222222222,0.0,0.3076923076923077,0.7352941176470589,0.0,0.20618556701030927,0.23157894736842105,0.0,0.13131313131313133,0.0,0.0,0.0,0.15463917525773196,0.3018867924528302,0.038461538461538464,0.102803738317757,0.2413793103448276,0.02631578947368421,0.9807692307692307,0.04081632653061224,0.15,0.14814814814814814,0.052083333333333336,0.19,0.11956521739130435,0.0,0.010309278350515464,0.27184466019417475,0.47115384615384615
95,0.024390243902439025,0.8818181818181818,0.2441860465116279,0.719626168224299,0.8448275862068966,0.6363636363636364,0.0,0.1375,0.5981308411214953,0.9247311827956989,0.0,0.625,0.0,0.0,0.7608695652173914,0.0,0.0,0.9272727272727272,0.0,1.0,0.0,0.010869565217391304,0.0,0.5102040816326531,0.02912621359223301,0.0,0.25609756097560976,0.0,0.0,0.7157894736842105,0.5333333333333333,0.12244897959183673,0.6559139784946236,0.0,0.6396396396396397,0.7156862745098039,0.22916666666666666,0.20388349514563106,0.15315315315315314,0.1568627450980392,0.0,0.35,0.0,0.0,0.9347826086956522,0.16216216216216217,0.0,0.24742268041237114,0.0,0.4631578947368421,0.1134020618556701,0.38372093023255816,0.04672897196261682,0.3893805309734513,0.24242424242424243,0.06306306306306306,0.021739130434782608,0.125,0.11956521739130435,0.9732142857142857,0.0,0.008695652173913044,0.3047619047619048,0.0,0.2882882882882883,0.3137254901960784,0.0,0.0,0.10256410256410256,0.330188679245283,0.0,0.2608695652173913,0.0,0.07920792079207921,0.8269230769230769,0.018518518518518517,0.0,0.09195402298850575,0.0,0.30097087378640774,0.15254237288135594,0.02608695652173913,0.07142857142857142,0.22,0.10576923076923077,0.34831460674157305,0.13636363636363635,0.3592233009708738,0.38235294117647056,0.9662921348314607,0.07207207207207207,0.14285714285714285,0.176,0.01834862385321101,0.14705882352941177,0.2087912087912088,0.021505376344086023,0.06382978723404255,0.17708333333333334,0.5225225225225225
96,0.31666666666666665,0.8316831683168316,0.5462962962962963,0.8105263157894737,0.9052631578947369,0.6631578947368421,0.0,0.0,0.37254901960784315,0.9807692307692307,0.0,0.3977272727272727,0.0,0.0,0.9811320754716981,0.0,0.0,0.6929824561403509,0.0,0.7474747474747475,0.0,0.0,0.0,0.6836734693877551,0.7021276595744681,0.0,0.5825242718446602,0.0,0.0,0.9767441860465116,0.0,0.18072289156626506,0.04597701149425287,0.8295454545454546,0.009708737864077669,0.7909090909090909,0.5462962962962963,0.0425531914893617,0.0,0.30158730158730157,0.0,0.08695652173913043,0.0,0.0,0.9895833333333334,0.0,0.0,0.3069306930693069,0.01,0.43010752688172044,0.1827956989247312,0.53,0.36,0.5436893203883495,0.3584905660377358,0.0,0.6039603960396039,0.07758620689655173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372093023256,0.0,0.45454545454545453,0.0,0.00980392156862745,0.6494845360824743,0.0,0.0,0.8365384615384616,0.0,0.11304347826086956,0.5447154471544715,0.11320754716981132,0.2247191011235955,0.2543859649122807,0.3020833333333333,0.24299065420560748,0.23300970873786409,0.26126126126126126,0.13725490196078433,1.0,0.10101010101010101,0.16831683168316833,0.24242424242424243,0.20689655172413793,0.25688073394495414,0.26804123711340205,0.14705882352941177,0.054945054945054944,0.20652173913043478,0.5161290322580645
97,0.16326530612244897,1.0,0.9484536082474226,0.8932038834951457,0.7790697674418605,0.9809523809523809,0.0,0.0,0.7387387387387387,0.6185567010309279,0.0,0.865979381443299,0.0,0.0,0.9690721649484536,0.0,0.0,0.9696969696969697,0.0,0.2871287128712871,0.0,0.0,0.0,0.0,0.30612244897959184,0.0,0.4444444444444444,0.0,0.0,0.9550561797752809,0.18085106382978725,0.7916666666666666,0.5233644859813084,0.0,0.1346153846153846,0.90625,0.4778761061946903,0.8110236220472441,0.009433962264150943,0.6021505376344086,0.0,0.42574257425742573,0.0,0.0,0.9207920792079208,0.0,0.0,0.37719298245614036,0.0,0.5979381443298969,0.0,0.0,0.18823529411764706,0.3177570093457944,0.4095238095238095,0.09345794392523364,0.2857142857142857,0.030927835051546393,0.07142857142857142,0.9894736842105263,0.0,0.15151515151515152,0.3611111111111111,0.0,0.22641509433962265,0.24271844660194175,0.19469026548672566,0.17204301075268819,0.017543859649122806,0.6304347826086957,0.0,0.19607843137254902,0.0,0.05,0.696078431372549,0.0,0.0,0.0759493670886076,0.0,0.4020618556701031,0.14049586776859505,0.0,0.20588235294117646,0.2857142857142857,0.3153153153153153,0.3218390804597701,0.35365853658536583,0.20192307692307693,0.11458333333333333,0.963302752293578,0.0,0.020202020202020204,0.0673076923076923,0.0,0.030927835051546393,0.0,0.021052631578947368,0.05454545454545454,0.1485148514851485,0.1592920353982301
98,0.020618556701030927,0.6666666666666666,0.09345794392523364,0.504950495049505,0.8681318681318682,0.5930232558139535,0.0,0.0,0.26436781609195403,0.5287356321839081,0.0,0.3854166666666667,0.0,0.0,0.975609756097561,0.0,0.0,0.6881720430107527,0.0,0.049019607843137254,0.0,0.0,0.0,0.5333333333333333,0.009259259259259259,0.0,0.0,0.0,0.0,1.0,0.6344086021505376,0.5392156862745098,0.037383177570093455,0.0,0.8,0.9888888888888889,0.08,0.7920792079207921,0.5730337078651685,0.8316831683168316,0.0,0.5454545454545454,0.0,0.010869565217391304,1.0,0.08163265306122448,0.0,0.4954128440366973,0.2736842105263158,0.8461538461538461,0.05825242718446602,0.44954128440366975,0.11538461538461539,0.6036036036036037,0.05405405405405406,0.0,0.27350427350427353,0.09174311926605505,0.0,0.991304347826087,0.0,0.0,0.6428571428571429,0.010416666666666666,0.25961538461538464,0.391304347826087,0.0,0.0,0.029411764705882353,0.36,0.0,0.30851063829787234,0.0,0.13095238095238096,0.4939759036144578,0.3235294117647059,0.0,0.13114754098360656,0.21359223300970873,0.21621621621621623,0.18181818181818182,0.07627118644067797,0.04395604395604396,0.1702127659574468,0.0,0.07,0.11827956989247312,0.0,0.0,0.990909090909091,0.0,0.22330097087378642,0.24752475247524752,0.0,0.2727272727272727,0.19811320754716982,0.24545454545454545,0.29,0.26595744680851063,0.35344827586206895
99,0.3917525773195876,0.90625,0.5978260869565217,0.7314814814814815,0.42592592592592593,0.5851063829787234,0.0,0.0,0.4065040650406504,0.8288288288288288,0.0,0.22772277227722773,0.0,0.0,0.7830188679245284,0.0,0.0,0.868421052631579,0.0,1.0,0.0,0.0,0.0,0.569620253164557,0.0,0.0,0.7386363636363636,0.0,0.0,0.9777777777777777,0.67,0.6504854368932039,0.04854368932038835,0.85,0.5294117647058824,0.3793103448275862,0.0,0.009900990099009901,0.02040816326530612,0.4166666666666667,0.0,0.7920792079207921,0.0,0.06862745098039216,0.9724770642201835,0.0,0.00847457627118644,0.42857142857142855,0.21,0.7216494845360825,0.0,0.25892857142857145,0.0,0.33980582524271846,0.37383177570093457,0.0,0.7254901960784313,0.08196721311475409,0.1875,0.9880952380952381,0.2,0.034482758620689655,0.10185185185185185,0.15315315315315314,0.22549019607843138,0.19318181818181818,0.0,0.010526315789473684,0.009523809523809525,0.26595744680851063,0.0,0.6136363636363636,0.0,0.20353982300884957,0.7289719626168224,0.0,0.0,0.1,0.0,0.40625,0.5775862068965517,0.07,0.0,0.37383177570093457,0.20652173913043478,0.07446808510638298,0.36752136752136755,0.2222222222222222,0.16,0.954954954954955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
